id,lon,lat,Address
7208831422,31.3244816,30.0911536, || 6 Baghdad_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 1 Baghdad_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || Saint Cyril Church_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 1 Ibrahim_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt
8256765995,31.3079071,30.0752394, || Salah Salem St_ Al Estad_ Nasr City_ Cairo Governorate_ Egypt || 22 Salah Salem St_ Al Estad_ Qesm Than Madinet Nasr_ Cairo Governorate_ Egypt || Al Estad_ Nasr City_ Cairo Governorate_ Egypt || Qesm Than Madinet Nasr_ Cairo Governorate_ Egypt
7208831534,31.3174965,30.0925036, || 1 شارع غرناطة _ شارع ابراهيم اللقانى _ روكسى_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 67 Shafeek Ghobrial_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 1 Ibrahim Al Lakani_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || Al Maahad Al Eshtraki_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt
339844052,31.2929354,30.0881837, || Teraat Al Gabal_ AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || Zeitoun_ Cairo Governorate_ Egypt || Cairo Governorate_ Egypt
377624600,31.3303515,30.0869948, || 5 Ibn Batota_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 6 Ibn Batota_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || Ibn Batota_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt
7208830891,31.3282366,30.0875947, || 15 El-Orouba_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 24 Abd El-Salam Zaki_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || Nafak Al Orouba_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt || 15 El-Orouba_ El-Montaza_ Heliopolis_ Cairo Governorate_ Egypt
6071601297,31.356048,30.0788334, || Passage Inside Armed Forces_ Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt || Masaken Al Mohandesin_ Nasr City_ Cairo Governorate_ Egypt || Nasr City_ Cairo Governorate_ Egypt || Cairo Governorate_ Egypt
7864776808,31.2949094,30.1045669, || 39 Al Sawah_ AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || Bisco Misr (Al Zaytoun)_ AZ Zaytoun Al Qebleyah_ El Amireya_ Cairo Governorate_ Egypt || 39 Al Sawah_ AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt || AZ Zaytoun Al Qebleyah_ Zeitoun_ Cairo Governorate_ Egypt
7871989030,31.3075537,30.0790637, || Ehsan Abd Al Kodoos_ Mansheya El-Bakry_ Heliopolis_ Cairo Governorate_ Egypt || Mansheya El-Bakry_ Heliopolis_ Cairo Governorate_ Egypt || Heliopolis_ Cairo Governorate_ Egypt || Cairo Governorate_ Egypt
6569883971,31.3176488,30.0739772, || 27 Ateya El Kholy St._ Cairo Governorate_ Egypt_ Youssef Abbas_ Ash Sharekat_ Nasr City_ Cairo Governorate_ Egypt || Youssef Abbas_ Ash Sharekat_ Nasr City_ Cairo Governorate_ Egypt || 49 Khedr El-Touny_ Ash Sharekat_ Nasr City_ Cairo Governorate_ Egypt || Ash Sharekat_ Nasr City_ Cairo Governorate_ Egypt
